Follower_ID,Run_Index,A,Th,Ta,G,tau,lamb,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
5366,1,5.358693793192428,2.4573896200573775,2.6238032529573685,1e-06,1.7689086993748884,2.0352960266175275,1572.0909504460105,3.454881742278092,1.8587312184062794,1.4733748364067578,201.6403977185273,0.23089828800078002,3686.3588190107243,0.025275017015508938,1572.0909504460105
195,2,5.3843009351248785,2.150804223865273,2.382022121061901,1e-06,2.004532570747777,2.2978025685604444,920.9574034977322,1.5320227404885085,1.2377490620026776,1.0513212368695573,58.990988999987174,0.26504262569650483,1342.0519206679335,-0.0015928640719937714,920.9574034977322
286,3,5.087719315552907,3.448131951873729,2.0896590105153776,1e-06,1.7463093604624549,2.126872666138353,786.8004611989472,2.9970675072135338,1.7312040628457217,1.4436705710072426,78.80921688083802,0.32059334497143,1633.4017914313758,-0.01306880314160841,786.8004611989472
