Follower_ID,Run_Index,A,Th,Ta,G,tau,lamb,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
694,1,8.601327672250168,5.67953894610098,4.196878685413438,-0.199884068971089,1.4767006226452257,0.3,4115.545662400702,27.85365938859143,5.277656619048972,7.42878278411679,9.984313819729685,0.10029946292571366,30861.85460255931,0.7400892640553869,4115.545662400702
1416,1,5.0,4.011410237431913,5.492199981344525,-0.3240052709355759,0.8073097892242338,0.38240467812901013,400.4811297694725,1.0183474930786085,1.0091320493763978,1.564379413162002,2.9324974054398973,0.0642312511411327,521.3939164562476,0.9097330399723654,400.4811297694725
1779,1,7.4081521533154895,3.040474557801279,3.0589398157624705,-0.05943579080332663,1.3053493448560298,0.3,3514.145253532007,76.41778799482351,8.741726831400277,12.55051876261431,12.474911758327485,0.10073331054069565,42793.96127710117,0.8952909936865014,3514.145253532007
2342,1,8.673603501309321,4.2885260535142224,3.8058701802130286,-0.19203872886530324,0.832659610329611,1.0,213.21645981111183,0.5991260836618748,0.7740323531105627,1.0823170548787404,1.7519441431020237,0.11135238490439917,236.05567696277868,0.6673146402642093,213.21645981111183
