Follower_ID,Run_Index,a_max,v0,s0,T,b,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
31,1,1.0536003604162205,28.228744046194386,6.96786410608403,1.919721604381757,0.17156038404270946,284.11959365588723,0.7361727293492206,0.8580050870182651,0.5751408778459256,10.293947469051009,0.08580050870182651,363.669328298515,0.9243586029200008,284.11959365588723
