Follower_ID,Run_Index,a_max,v0,s0,T,b,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
2,1,1.8980426366438374,12.710276983330091,6.762958484278461,3.9115537402001577,0.06764468830354088,23.442633506185413,0.3613291638610074,0.6011066160516014,0.5581579406234622,46.454595772926346,0.11694681246140104,15.17582488216231,0.7981054828127792,23.442633506185413
