Follower_ID,Run_Index,id_sdf,time,xloc_kf,yloc_kf_sdf,lane_kf,speed_kf_sdf,acceleration_kf,length_smoothed,width_smoothed,type_most_common,run_index_sdf,id_ldf,yloc_kf_ldf,speed_kf_ldf,run_index_ldf
1416,1,1416,3.8999999999999773,90.21,316.31,-3,5.58,-0.29,6.2,2.04,4,1,1404.0,347.04,3.42,1.0
1416,1,1416,4.0,90.2,316.87,-3,5.57,-0.16,6.2,2.04,4,1,1404.0,347.38,3.4,1.0
1416,1,1416,4.100000000000023,90.19,317.42,-3,5.52,-0.46,6.2,2.04,4,1,1404.0,347.72,3.38,1.0
1416,1,1416,4.2000000000000455,90.18,317.96,-3,5.45,-0.69,6.2,2.04,4,1,1404.0,348.05,3.33,1.0
1416,1,1416,4.300000000000068,90.17,318.5,-3,5.41,-0.47,6.2,2.04,4,1,1404.0,348.38,3.3,1.0
1416,1,1416,4.399999999999977,90.16,319.04,-3,5.38,-0.29,6.2,2.04,4,1,1404.0,348.71,3.28,1.0
1416,1,1416,4.5,90.15,319.58,-3,5.36,-0.16,6.2,2.04,4,1,1404.0,349.03,3.27,1.0
1416,1,1416,4.600000000000023,90.14,320.11,-3,5.32,-0.45,6.2,2.04,4,1,1404.0,349.36,3.23,1.0
1416,1,1416,4.7000000000000455,90.13,320.64,-3,5.29,-0.29,6.2,2.04,4,1,1404.0,349.68,3.2,1.0
1416,1,1416,4.800000000000068,90.12,321.16,-3,5.23,-0.55,6.2,2.04,4,1,1404.0,350.0,3.19,1.0
1416,1,1416,4.899999999999977,90.11,321.68,-3,5.2,-0.36,6.2,2.04,4,1,1404.0,350.31,3.14,1.0
1416,1,1416,5.0,90.1,322.2,-3,5.17,-0.22,6.2,2.04,4,1,1404.0,350.62,3.11,1.0
1416,1,1416,5.100000000000023,90.1,322.71,-3,5.12,-0.5,6.2,2.04,4,1,1404.0,350.93,3.08,1.0
1416,1,1416,5.2000000000000455,90.09,323.22,-3,5.09,-0.32,6.2,2.04,4,1,1404.0,351.24,3.07,1.0
1416,1,1416,5.300000000000068,90.08,323.72,-3,5.03,-0.58,6.2,2.04,4,1,1404.0,351.54,3.07,1.0
1416,1,1416,5.399999999999977,90.07,324.23,-3,5.03,0.01,6.2,2.04,4,1,1404.0,351.85,3.03,1.0
1416,1,1416,5.5,90.06,324.72,-3,4.96,-0.72,6.2,2.04,4,1,1404.0,352.15,3.01,1.0
1416,1,1416,5.600000000000023,90.05,325.22,-3,4.95,-0.1,6.2,2.04,4,1,1404.0,352.45,2.99,1.0
1416,1,1416,5.7000000000000455,90.04,325.71,-3,4.91,-0.41,6.2,2.04,4,1,1404.0,352.74,2.94,1.0
1416,1,1416,5.800000000000068,90.04,326.19,-3,4.85,-0.65,6.2,2.04,4,1,1404.0,353.04,2.95,1.0
1416,1,1416,5.899999999999977,90.03,326.68,-3,4.84,-0.05,6.2,2.04,4,1,1404.0,353.33,2.92,1.0
1416,1,1416,6.0,90.02,327.16,-3,4.8,-0.36,6.2,2.04,4,1,1404.0,353.62,2.9,1.0
1416,1,1416,6.100000000000023,90.01,327.63,-3,4.74,-0.62,6.2,2.04,4,1,1404.0,353.91,2.89,1.0
1416,1,1416,6.2000000000000455,90.0,328.11,-3,4.74,-0.02,6.2,2.04,4,1,1404.0,354.19,2.84,1.0
1416,1,1416,6.300000000000068,90.0,328.58,-3,4.71,-0.35,6.2,2.04,4,1,1404.0,354.47,2.81,1.0
1416,1,1416,6.399999999999977,89.99,329.04,-3,4.64,-0.61,6.2,2.04,4,1,1404.0,354.76,2.83,1.0
1416,1,1416,6.5,89.98,329.5,-3,4.6,-0.41,6.2,2.04,4,1,1404.0,355.03,2.77,1.0
1416,1,1416,6.600000000000023,89.98,329.96,-3,4.58,-0.26,6.2,2.04,4,1,1404.0,355.31,2.77,1.0
1416,1,1416,6.7000000000000455,89.97,330.42,-3,4.57,-0.14,6.2,2.04,4,1,1404.0,355.58,2.77,1.0
1416,1,1416,6.800000000000068,89.96,330.87,-3,4.52,-0.44,6.2,2.04,4,1,1404.0,355.86,2.73,1.0
1416,1,1416,6.899999999999977,89.95,331.32,-3,4.49,-0.28,6.2,2.04,4,1,1404.0,356.13,2.71,1.0
1416,1,1416,7.0,89.95,331.76,-3,4.48,-0.16,6.2,2.04,4,1,1404.0,356.4,2.69,1.0
1416,1,1416,7.100000000000023,89.94,332.21,-3,4.43,-0.47,6.2,2.04,4,1,1404.0,356.67,2.68,1.0
1416,1,1416,7.2000000000000455,89.93,332.65,-3,4.4,-0.31,6.2,2.04,4,1,1404.0,356.94,2.68,1.0
1416,1,1416,7.300000000000068,89.93,333.08,-3,4.34,-0.58,6.2,2.04,4,1,1404.0,357.2,2.68,1.0
1416,1,1416,7.399999999999977,89.92,333.52,-3,4.34,0.0,6.2,2.04,4,1,1404.0,357.47,2.64,1.0
1416,1,1416,7.5,89.92,333.95,-3,4.31,-0.34,6.2,2.04,4,1,1404.0,357.73,2.62,1.0
1416,1,1416,7.600000000000023,89.91,334.37,-3,4.25,-0.6,6.2,2.04,4,1,1404.0,357.99,2.6,1.0
1416,1,1416,7.7000000000000455,89.9,334.8,-3,4.25,-0.02,6.2,2.04,4,1,1404.0,358.25,2.59,1.0
1416,1,1416,7.800000000000068,89.9,335.22,-3,4.21,-0.35,6.2,2.04,4,1,1404.0,358.51,2.58,1.0
1416,1,1416,7.899999999999977,89.89,335.64,-3,4.19,-0.22,6.2,2.04,4,1,1404.0,358.77,2.58,1.0
1416,1,1416,8.0,89.89,336.05,-3,4.14,-0.52,6.2,2.04,4,1,1404.0,359.02,2.54,1.0
1416,1,1416,8.100000000000023,89.88,336.46,-3,4.1,-0.35,6.2,2.04,4,1,1404.0,359.28,2.56,1.0
1416,1,1416,8.200000000000045,89.88,336.87,-3,4.08,-0.21,6.2,2.04,4,1,1404.0,359.53,2.53,1.0
1416,1,1416,8.300000000000068,89.87,337.28,-3,4.07,-0.11,6.2,2.04,4,1,1404.0,359.78,2.51,1.0
1416,1,1416,8.399999999999977,89.87,337.68,-3,4.03,-0.43,6.2,2.04,4,1,1404.0,360.03,2.5,1.0
1416,1,1416,8.5,89.86,338.08,-3,4.04,0.11,6.2,2.04,4,1,1404.0,360.28,2.49,1.0
1416,1,1416,8.600000000000023,89.86,338.48,-3,3.97,-0.66,6.2,2.04,4,1,1404.0,360.53,2.49,1.0
1416,1,1416,8.700000000000045,89.85,338.88,-3,3.97,-0.07,6.2,2.04,4,1,1404.0,360.77,2.45,1.0
1416,1,1416,8.800000000000068,89.85,339.27,-3,3.93,-0.4,6.2,2.04,4,1,1404.0,361.02,2.46,1.0
1416,1,1416,8.899999999999977,89.84,339.66,-3,3.9,-0.27,6.2,2.04,4,1,1404.0,361.26,2.43,1.0
1416,1,1416,9.0,89.84,340.05,-3,3.88,-0.16,6.2,2.04,4,1,1404.0,361.5,2.45,1.0
1416,1,1416,9.100000000000023,89.83,340.44,-3,3.88,-0.08,6.2,2.04,4,1,1404.0,361.75,2.43,1.0
1416,1,1416,9.200000000000045,89.83,340.82,-3,3.83,-0.41,6.2,2.04,4,1,1404.0,361.99,2.41,1.0
1416,1,1416,9.300000000000068,89.83,341.2,-3,3.81,-0.28,6.2,2.04,4,1,1404.0,362.23,2.4,1.0
1416,1,1416,9.399999999999977,89.82,341.58,-3,3.79,-0.17,6.2,2.04,4,1,1404.0,362.47,2.39,1.0
1416,1,1416,9.5,89.82,341.95,-3,3.74,-0.49,6.2,2.04,4,1,1404.0,362.71,2.39,1.0
1416,1,1416,9.600000000000023,89.81,342.33,-3,3.75,0.06,6.2,2.04,4,1,1404.0,362.95,2.39,1.0
1416,1,1416,9.700000000000045,89.81,342.7,-3,3.72,-0.3,6.2,2.04,4,1,1404.0,363.18,2.35,1.0
1416,1,1416,9.800000000000068,89.81,343.07,-3,3.7,-0.2,6.2,2.04,4,1,1404.0,363.42,2.36,1.0
1416,1,1416,9.899999999999977,89.8,343.44,-3,3.68,-0.11,6.2,2.04,4,1,1404.0,363.65,2.33,1.0
1416,1,1416,10.0,89.8,343.8,-3,3.64,-0.44,6.2,2.04,4,1,1404.0,363.89,2.35,1.0
1416,1,1416,10.100000000000023,89.8,344.16,-3,3.61,-0.31,6.2,2.04,4,1,1404.0,364.12,2.33,1.0
1416,1,1416,10.200000000000045,89.79,344.52,-3,3.59,-0.2,6.2,2.04,4,1,1404.0,364.35,2.31,1.0
1416,1,1416,10.300000000000068,89.79,344.88,-3,3.58,-0.11,6.2,2.04,4,1,1404.0,364.58,2.34,1.0
1416,1,1416,10.399999999999977,89.79,345.24,-3,3.58,-0.04,6.2,2.04,4,1,1404.0,364.82,2.32,1.0
1416,1,1416,10.5,89.79,345.59,-3,3.58,0.0,6.2,2.04,4,1,1404.0,365.05,2.31,1.0
1416,1,1416,10.600000000000023,89.78,345.95,-3,3.54,-0.36,6.2,2.04,4,1,1404.0,365.28,2.3,1.0
1416,1,1416,10.700000000000045,89.78,346.3,-3,3.51,-0.25,6.2,2.04,4,1,1404.0,365.51,2.3,1.0
1416,1,1416,10.800000000000068,89.78,346.65,-3,3.5,-0.16,6.2,2.04,4,1,1404.0,365.74,2.3,1.0
1416,1,1416,10.899999999999977,89.78,347.0,-3,3.49,-0.09,6.2,2.04,4,1,1404.0,365.97,2.3,1.0
1416,1,1416,11.0,89.77,347.34,-3,3.48,-0.04,6.2,2.04,4,1,1404.0,366.19,2.26,1.0
1416,1,1416,11.100000000000023,89.77,347.69,-3,3.44,-0.4,6.2,2.04,4,1,1404.0,366.42,2.27,1.0
1416,1,1416,11.200000000000045,89.77,348.04,-3,3.46,0.11,6.2,2.04,4,1,1404.0,366.65,2.28,1.0
1416,1,1416,11.300000000000068,89.77,348.38,-3,3.43,-0.28,6.2,2.04,4,1,1404.0,366.88,2.28,1.0
1416,1,1416,11.399999999999977,89.76,348.72,-3,3.41,-0.19,6.2,2.04,4,1,1404.0,367.1,2.25,1.0
1416,1,1416,11.5,89.76,349.06,-3,3.4,-0.12,6.2,2.04,4,1,1404.0,367.33,2.27,1.0
1416,1,1416,11.600000000000023,89.76,349.4,-3,3.39,-0.07,6.2,2.04,4,1,1404.0,367.55,2.24,1.0
1416,1,1416,11.700000000000045,89.76,349.74,-3,3.39,-0.03,6.2,2.04,4,1,1404.0,367.78,2.26,1.0
1416,1,1416,11.800000000000068,89.76,350.07,-3,3.35,-0.39,6.2,2.04,4,1,1404.0,368.0,2.27,1.0
1416,1,1416,11.899999999999977,89.76,350.41,-3,3.36,0.11,6.2,2.04,4,1,1404.0,368.23,2.25,1.0
1416,1,1416,12.0,89.76,350.74,-3,3.33,-0.28,6.2,2.04,4,1,1404.0,368.46,2.27,1.0
1416,1,1416,12.100000000000023,89.76,351.07,-3,3.31,-0.2,6.2,2.04,4,1,1404.0,368.68,2.24,1.0
1416,1,1416,12.200000000000045,89.75,351.4,-3,3.34,0.26,6.2,2.04,4,1,1404.0,368.91,2.26,1.0
1416,1,1416,12.300000000000068,89.75,351.74,-3,3.32,-0.17,6.2,2.04,4,1,1404.0,369.13,2.24,1.0
1416,1,1416,12.399999999999977,89.75,352.07,-3,3.31,-0.12,6.2,2.04,4,1,1404.0,369.36,2.26,1.0
1416,1,1416,12.5,89.75,352.4,-3,3.3,-0.07,6.2,2.04,4,1,1404.0,369.58,2.24,1.0
1416,1,1416,12.600000000000023,89.75,352.73,-3,3.3,-0.04,6.2,2.04,4,1,1404.0,369.81,2.26,1.0
1416,1,1416,12.700000000000045,89.75,353.05,-3,3.26,-0.41,6.2,2.04,4,1,1404.0,370.03,2.24,1.0
1416,1,1416,12.800000000000068,89.75,353.38,-3,3.26,0.09,6.2,2.04,4,1,1404.0,370.26,2.3,1.0
1416,1,1416,12.899999999999977,89.75,353.71,-3,3.27,0.09,6.2,2.04,4,1,1404.0,370.49,2.31,1.0
1416,1,1416,13.0,89.75,354.03,-3,3.24,-0.31,6.2,2.04,4,1,1404.0,370.72,2.28,1.0
1416,1,1416,13.100000000000023,89.75,354.36,-3,3.26,0.17,6.2,2.04,4,1,1404.0,370.95,2.29,1.0
1416,1,1416,13.200000000000045,89.75,354.68,-3,3.23,-0.25,6.2,2.04,4,1,1404.0,371.18,2.3,1.0
1416,1,1416,13.300000000000068,89.75,355.0,-3,3.26,0.21,6.2,2.04,4,1,1404.0,371.4,2.26,1.0
1416,1,1416,13.399999999999977,89.75,355.33,-3,3.23,-0.22,6.2,2.04,4,1,1404.0,371.63,2.28,1.0
1416,1,1416,13.5,89.75,355.65,-3,3.26,0.23,6.2,2.04,4,1,1404.0,371.86,2.28,1.0
1416,1,1416,13.600000000000023,89.75,355.98,-3,3.24,-0.21,6.2,2.04,4,1,1404.0,372.09,2.29,1.0
1416,1,1416,13.700000000000045,89.75,356.3,-3,3.22,-0.16,6.2,2.04,4,1,1404.0,372.32,2.3,1.0
1416,1,1416,13.800000000000068,89.75,356.62,-3,3.25,0.28,6.2,2.04,4,1,1404.0,372.55,2.3,1.0
1416,1,1416,13.899999999999977,89.75,356.95,-3,3.23,-0.17,6.2,2.04,4,1,1404.0,372.78,2.3,1.0
1416,1,1416,14.0,89.75,357.27,-3,3.26,0.26,6.2,2.04,4,1,1404.0,373.01,2.34,1.0
1416,1,1416,14.100000000000023,89.75,357.6,-3,3.24,-0.19,6.2,2.04,4,1,1404.0,373.25,2.34,1.0
1416,1,1416,14.200000000000045,89.75,357.92,-3,3.22,-0.15,6.2,2.04,4,1,1404.0,373.48,2.37,1.0
1416,1,1416,14.300000000000068,89.75,358.24,-3,3.25,0.28,6.2,2.04,4,1,1404.0,373.72,2.35,1.0
1416,1,1416,14.399999999999977,89.75,358.57,-3,3.24,-0.18,6.2,2.04,4,1,1404.0,373.96,2.37,1.0
1416,1,1416,14.5,89.75,358.89,-3,3.22,-0.14,6.2,2.04,4,1,1404.0,374.2,2.39,1.0
1416,1,1416,14.600000000000023,89.75,359.22,-3,3.25,0.29,6.2,2.04,4,1,1404.0,374.44,2.4,1.0
1416,1,1416,14.700000000000045,89.75,359.54,-3,3.23,-0.17,6.2,2.04,4,1,1404.0,374.68,2.41,1.0
1416,1,1416,14.800000000000068,89.75,359.87,-3,3.26,0.26,6.2,2.04,4,1,1404.0,374.92,2.42,1.0
1416,1,1416,14.899999999999977,89.75,360.19,-3,3.24,-0.19,6.2,2.04,4,1,1404.0,375.16,2.42,1.0
1416,1,1416,15.0,89.75,360.52,-3,3.26,0.24,6.2,2.04,4,1,1404.0,375.41,2.46,1.0
1416,1,1416,15.100000000000023,89.76,360.84,-3,3.28,0.18,6.2,2.04,4,1,1404.0,375.65,2.44,1.0
1416,1,1416,15.200000000000045,89.76,361.17,-3,3.26,-0.26,6.2,2.04,4,1,1404.0,375.9,2.47,1.0
1416,1,1416,15.300000000000068,89.76,361.5,-3,3.28,0.18,6.2,2.04,4,1,1404.0,376.15,2.49,1.0
1416,1,1416,15.399999999999977,89.76,361.83,-3,3.29,0.14,6.2,2.04,4,1,1404.0,376.4,2.51,1.0
1416,1,1416,15.5,89.76,362.16,-3,3.3,0.1,6.2,2.04,4,1,1404.0,376.65,2.55,1.0
1416,1,1416,15.600000000000023,89.76,362.49,-3,3.3,0.06,6.2,2.04,4,1,1404.0,376.91,2.55,1.0
1416,1,1416,15.700000000000045,89.76,362.82,-3,3.31,0.04,6.2,2.04,4,1,1404.0,377.16,2.58,1.0
1416,1,1416,15.800000000000068,89.76,363.15,-3,3.31,0.02,6.2,2.04,4,1,1404.0,377.42,2.6,1.0
1416,1,1416,15.899999999999977,89.77,363.48,-3,3.31,0.0,6.2,2.04,4,1,1404.0,377.69,2.66,1.0
1416,1,1416,16.0,89.77,363.82,-3,3.35,0.39,6.2,2.04,4,1,1404.0,377.96,2.65,1.0
1416,1,1416,16.100000000000023,89.77,364.15,-3,3.34,-0.11,6.2,2.04,4,1,1404.0,378.22,2.69,1.0
1416,1,1416,16.200000000000045,89.77,364.49,-3,3.37,0.3,6.2,2.04,4,1,1404.0,378.5,2.71,1.0
1416,1,1416,16.300000000000068,89.77,364.82,-3,3.35,-0.18,6.2,2.04,4,1,1404.0,378.77,2.72,1.0
1416,1,1416,16.399999999999977,89.77,365.16,-3,3.37,0.24,6.2,2.04,4,1,1404.0,379.04,2.77,1.0
1416,1,1416,16.5,89.78,365.5,-3,3.39,0.17,6.2,2.04,4,1,1404.0,379.32,2.8,1.0
1416,1,1416,16.600000000000023,89.78,365.84,-3,3.4,0.12,6.2,2.04,4,1,1404.0,379.61,2.82,1.0
1416,1,1416,16.700000000000045,89.78,366.18,-3,3.41,0.07,6.2,2.04,4,1,1404.0,379.89,2.83,1.0
1416,1,1416,16.800000000000068,89.78,366.52,-3,3.45,0.43,6.2,2.04,4,1,1404.0,380.18,2.87,1.0
1416,1,1416,16.899999999999977,89.78,366.87,-3,3.44,-0.08,6.2,2.04,4,1,1404.0,380.47,2.94,1.0
1416,1,1416,17.0,89.79,367.22,-3,3.48,0.31,6.2,2.04,4,1,1404.0,380.77,2.95,1.0
1416,1,1416,17.100000000000023,89.79,367.56,-3,3.46,-0.18,6.2,2.04,4,1,1404.0,381.06,2.99,1.0
1416,1,1416,17.200000000000045,89.79,367.91,-3,3.48,0.23,6.2,2.04,4,1,1404.0,381.37,3.02,1.0
1416,1,1416,17.300000000000068,89.79,368.26,-3,3.5,0.16,6.2,2.04,4,1,1404.0,381.67,3.07,1.0
1416,1,1416,17.399999999999977,89.79,368.61,-3,3.51,0.1,6.2,2.04,4,1,1404.0,381.98,3.11,1.0
1416,1,1416,17.5,89.8,368.96,-3,3.55,0.45,6.2,2.04,4,1,1404.0,382.3,3.13,1.0
1416,1,1416,17.600000000000023,89.8,369.32,-3,3.54,-0.07,6.2,2.04,4,1,1404.0,382.62,3.18,1.0
1416,1,1416,17.700000000000045,89.8,369.68,-3,3.58,0.31,6.2,2.04,4,1,1404.0,382.94,3.21,1.0
1416,1,1416,17.800000000000068,89.8,370.04,-3,3.6,0.22,6.2,2.04,4,1,1404.0,383.26,3.27,1.0
1416,1,1416,17.899999999999977,89.8,370.4,-3,3.61,0.14,6.2,2.04,4,1,1404.0,383.6,3.31,1.0
1416,1,1416,18.0,89.81,370.76,-3,3.62,0.08,6.2,2.04,4,1,1404.0,383.93,3.37,1.0
1416,1,1416,18.100000000000023,89.81,371.12,-3,3.62,0.03,6.2,2.04,4,1,1404.0,384.27,3.38,1.0
1416,1,1416,18.200000000000045,89.81,371.49,-3,3.66,0.39,6.2,2.04,4,1,1404.0,384.61,3.45,1.0
1416,1,1416,18.300000000000068,89.81,371.85,-3,3.65,-0.12,6.2,2.04,4,1,1404.0,384.96,3.5,1.0
1416,1,1416,18.399999999999977,89.81,372.22,-3,3.68,0.28,6.2,2.04,4,1,1404.0,385.32,3.57,1.0
1416,1,1416,18.5,89.82,372.59,-3,3.7,0.19,6.2,2.04,4,1,1404.0,385.68,3.62,1.0
1416,1,1416,18.600000000000023,89.82,372.96,-3,3.75,0.51,6.2,2.04,4,1,1404.0,386.05,3.64,1.0
1416,1,1416,18.700000000000045,89.82,373.34,-3,3.74,-0.03,6.2,2.04,4,1,1404.0,386.42,3.7,1.0
1416,1,1416,18.800000000000068,89.82,373.72,-3,3.78,0.34,6.2,2.04,4,1,1404.0,386.79,3.73,1.0
1416,1,1416,18.899999999999977,89.83,374.1,-3,3.8,0.23,6.2,2.04,4,1,1404.0,387.17,3.78,1.0
1416,1,1416,19.0,89.83,374.48,-3,3.82,0.14,6.2,2.04,4,1,1404.0,387.55,3.86,1.0
1416,1,1416,19.100000000000023,89.83,374.86,-3,3.86,0.47,6.2,2.04,4,1,1404.0,387.94,3.91,1.0
1416,1,1416,19.200000000000045,89.83,375.25,-3,3.86,-0.07,6.2,2.04,4,1,1404.0,388.34,3.98,1.0
1416,1,1416,19.300000000000068,89.84,375.64,-3,3.89,0.3,6.2,2.04,4,1,1404.0,388.74,4.03,1.0
1416,1,1416,19.399999999999977,89.84,376.03,-3,3.9,0.2,6.2,2.04,4,1,1404.0,389.15,4.09,1.0
1416,1,1416,19.5,89.84,376.42,-3,3.92,0.12,6.2,2.04,4,1,1404.0,389.57,4.17,1.0
1416,1,1416,19.600000000000023,89.84,376.82,-3,3.96,0.45,6.2,2.04,4,1,1404.0,389.99,4.22,1.0
1416,1,1416,19.700000000000045,89.84,377.21,-3,3.95,-0.08,6.2,2.04,4,1,1404.0,390.42,4.29,1.0
1416,1,1416,19.800000000000068,89.85,377.61,-3,3.98,0.29,6.2,2.04,4,1,1404.0,390.86,4.34,1.0
1416,1,1416,19.899999999999977,89.85,378.01,-3,4.0,0.19,6.2,2.04,4,1,1404.0,391.3,4.4,1.0
1416,1,1416,20.0,89.85,378.41,-3,4.01,0.11,6.2,2.04,4,1,1404.0,391.74,4.48,1.0
1416,1,1416,20.100000000000023,89.85,378.82,-3,4.06,0.45,6.2,2.04,4,1,1404.0,392.2,4.53,1.0
1416,1,1416,20.200000000000045,89.86,379.23,-3,4.09,0.31,6.2,2.04,4,1,1404.0,392.66,4.6,1.0
1416,1,1416,20.300000000000068,89.86,379.64,-3,4.11,0.2,6.2,2.04,4,1,1404.0,393.12,4.68,1.0
1416,1,1416,20.399999999999977,89.86,380.05,-3,4.12,0.12,6.2,2.04,4,1,1404.0,393.6,4.73,1.0
1416,1,1416,20.5,89.86,380.47,-3,4.17,0.45,6.2,2.04,4,1,1404.0,394.08,4.84,1.0
1416,1,1416,20.600000000000023,89.87,380.89,-3,4.2,0.3,6.2,2.04,4,1,1404.0,394.57,4.87,1.0
1416,1,1416,20.700000000000045,89.87,381.31,-3,4.22,0.19,6.2,2.04,4,1,1404.0,395.06,4.92,1.0
1416,1,1416,20.800000000000068,89.87,381.73,-3,4.23,0.1,6.2,2.04,4,1,1404.0,395.56,5.03,1.0
1416,1,1416,20.899999999999977,89.87,382.16,-3,4.27,0.43,6.2,2.04,4,1,1404.0,396.07,5.11,1.0
1416,1,1416,21.0,89.88,382.59,-3,4.3,0.29,6.2,2.04,4,1,1404.0,396.59,5.15,1.0
1416,1,1416,21.100000000000023,89.88,383.02,-3,4.32,0.18,6.2,2.04,4,1,1404.0,397.11,5.21,1.0
1416,1,1416,21.200000000000045,89.88,383.45,-3,4.33,0.1,6.2,2.04,4,1,1404.0,397.64,5.29,1.0
1416,1,1416,21.300000000000068,89.88,383.88,-3,4.33,0.03,6.2,2.04,4,1,1404.0,398.18,5.37,1.0
