Follower_ID,Run_Index,rho,lamb,vf,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
2,1,0.09702284971851732,0.1734474116379704,27.117808958040744,5.83329233683543,0.02669590800103016,0.16338882459039283,0.13888791278179596,11.291932146712716,0.03178770906427876,1.1212281360432668,0.9850835249522906,5.83329233683543
3568,1,0.029550133707137397,1e-06,26.196337716998226,618.783559585315,119.36488667583637,10.925423867101742,2.9050871342033564,10.089778005438761,0.12290948213636789,25424.72086195315,0.06464067686630803,618.783559585315
4000,1,0.005570386421421658,0.003246742593884286,25.082747468485046,2.696412276389272,0.0052106144902593285,0.07218458623736322,0.05992027280865049,26.56880900424739,0.16041019163858494,0.2344776520616698,0.48227246065949925,2.696412276389272
4008,1,0.3686896033419852,0.22386645127170382,27.992806757693987,0.6444503611234902,0.12093108737741531,0.3477514735805088,0.2148167870411634,19.813445622369557,0.45162529036429716,0.36279326213224594,-0.07824429007007927,0.6444503611234902
