Follower_ID,Run_Index,$\rho$,$\lambda$,vf,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
2,1,0.09543413470297134,0.1524408496199367,25.959105463261526,3.125487127228042,0.008026601698932125,0.08959130370148727,0.07441636017209624,5.408765244093799,0.01743021472791581,0.3371172713551493,0.9955150952739498,3.125487127228042
