Follower_ID,Run_Index,$\rho$,$\lambda$,vf,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
13,1,0.13115303936306671,0.35683609081287987,27.0771807207118,135.42248269245817,0.12763073515575357,0.357254440358344,0.22875419373726044,27.812180360742595,0.02100261260190147,75.55739521220612,0.9955307117437516,135.42248269245817
