Follower_ID,Run_Index,$\rho$,$\lambda$,vf,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
2,1,0.06554985057688795,0.6505136777642377,25.172352174046438,253.07075692086755,0.2615746374642516,0.5114436796600889,0.41016330133041745,4.143643419455125,0.0647397062860872,161.39155131544322,0.9506596702141946,253.07075692086755
