Follower_ID,Run_Index,$\rho$,$\lambda$,vf,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
31,1,0.05100069190128441,0.11527419888801234,26.153840696834706,309.31340010285004,0.7930611071734498,0.8905397841609604,0.626140486038158,9.59252042713314,0.08905397841609604,391.7721869436842,0.918513349211617,309.31340010285004
