Follower_ID,Run_Index,lamb,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
694,1,0.6557286476140649,6763.698902511374,261.62416002691134,16.174800154156816,12.20884278431656,9.735905573414243,0.10889056194716587,144939.78465490887,0.7464902661876647,6763.698902511374
1416,1,7.647130941735623,2548.774671332077,95.73138693517043,9.784241765981175,9.956151059890926,16.853098478516877,0.2897266438810694,24507.23505540363,-0.660338892874723,2548.774671332077
1779,1,5.3588394926276814,4717.4365093721935,347.36006956041615,18.637598277686322,16.847987533472118,13.660220347167922,0.13939949923599604,97260.81947691653,0.8050710141863312,4717.4365093721935
2342,1,3.7249799403707895,5449.314113727593,722.5828754359421,26.880901685693917,27.661492963084232,26.602157511867162,1.5371587834940836,142348.8264608806,-58.85239856710803,5449.314113727593
