Follower_ID,Run_Index,dmin,K,$\lambda$,$\gamma$,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
2,1,2.637718704407287,0.5538852310631011,0.07331638924313848,0.019030422468740038,6.222822105457326,0.033754227366353924,0.18372323578239613,0.1481624310823173,11.483314039509228,0.03574382019112765,1.4176775493868647,0.981139652929374,6.222822105457326
