Follower_ID,Run_Index,th,dmin,lamb,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
2,1,0.7589398985131849,3.256315311731282,0.046192190648538765,4.253991941925458,0.014021451788873747,0.11841221131654348,0.10128552242679661,8.60989421839511,0.0230373951977711,0.5889009751326973,0.9921654421444168,4.253991941925458
3568,1,2.419233585087718,3.0414997342397703,1e-06,668.1049872802346,111.80444093599397,10.573761910313376,3.1366431327710544,12.278537588079784,0.1189533345743433,23814.345919366715,0.1238853476128482,668.1049872802346
4000,1,4.524400093869145,2.5022732618994783,1e-06,2.4837582659250685,0.004649432758732531,0.06818674914330886,0.05519462813166819,25.68192043484373,0.15152610920735302,0.20922447414296388,0.5380315726662197,2.4837582659250685
4008,1,1.044871386679696,4.513838134015417,1e-06,0.36879407507235606,0.02897183431148811,0.17021114626101344,0.12293135835745202,13.403934099625205,0.22105343670261487,0.08691550293446433,0.7416816833729016,0.36879407507235606
