Follower_ID,Run_Index,th,dmin,lamb,h,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
694,1,0.2987280189514762,4.639158521334532,4.845282057282116,3.8483766771782264,4835.685823440224,106.92603336839056,10.340504502604821,8.72867477155275,7.48644990054765,0.06013337716329136,59237.022486088375,0.9268827066705909,4835.685823440224
1416,1,0.07850474440276999,4.715907793101433,3.780361449031212,0.42416944054845895,269.73572312823535,1.7021090044012959,1.3046489966275587,1.0536551684696693,3.8293641455183876,0.08559383267154466,435.73990512673174,0.8286890453229585,269.73572312823535
1779,1,0.19622056991217857,7.264759502789767,4.17705270114268,4.572615331961212,728.035257402092,7.405824590188915,2.721364472133219,2.600125919293186,5.091777023752264,0.02933041609804827,2073.6308852528964,0.9903115931835715,728.035257402092
2342,1,0.05521120487872293,6.683958566001283,2.189938593013148,3.2964046971159235,583.1109674345557,11.761368571089205,3.4294851758083467,2.9599541494139885,7.556745536960366,0.6393265690114861,2316.989608504574,-10.36239946871339,583.1109674345557
