Follower_ID,Run_Index,th,dmin,$\lambda$,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
13,1,1.0225777987219145,2.568124725191746,0.018697532596824853,137.1481692410589,0.13608844018125368,0.36890166736035995,0.23166920479908598,16.301424456993917,0.02168734082071487,80.56435658730219,0.9952345454504278,137.1481692410589
