Follower_ID,Run_Index,kv,kp,S_desired,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
5,1,0.5617572584629564,1e-06,4.606124799744929,35.04236233940027,0.036362357756113205,0.19068916528243865,0.14129984814274302,29.791974468336186,0.012712611018829244,9.017864723516075,0.998700922970183,35.04236233940027
