Follower_ID,Run_Index,kv,kp,S_desired,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
13,1,0.9319197185638742,0.007609886089047238,3.5198480883361136,135.39805183257207,0.13924746001158017,0.37315875979478247,0.22871292539285823,18.379881914630023,0.02193761080510185,82.43449632685547,0.9951239249935941,135.39805183257207
