Follower_ID,Run_Index,kv,kp,S_desired,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
10,1,1.0116510351290813,1e-06,3.951975346929649,685.1598970243815,0.34288067111705467,0.5855601345011925,0.30669646241019766,52.21927060897532,0.08021371705495788,765.9954192755001,0.928919914405414,685.1598970243815
