Follower_ID,Run_Index,kv,kp,S_desired,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
1,1,0.004948928087893309,1e-06,9.59540442281668,238.66006163448486,0.5426493461876494,0.7366473689545422,0.33566815982346676,93.93274726857982,0.13717828099712145,385.8236851394187,0.25932460375004573,238.66006163448486
