Follower_ID,Run_Index,kv,kp,S_desired,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
1442,1,2.4743776325259246,1e-06,5.12200255142694,727.8145874880679,4.5211508677427545,2.1262998066459855,1.6503732142586574,150.60344147083427,0.13534690048669545,1993.8275326745547,0.8446571960516848,727.8145874880679
