Follower_ID,Run_Index,kv,kp,S_desired,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
5366,1,0.8927496338565307,0.14566590894945688,8.878598042446804,223.38070755802147,0.11003809218583688,0.3317199001956875,0.25764787492274677,24.908588562593305,0.04120744101809782,95.40302592512057,0.9720390970341748,223.38070755802147
195,2,0.5042459790128884,0.005646269357640378,10.842163021007488,99.37761907847971,0.03582665562973252,0.1892793058676318,0.14700831224627176,5.7552419882232435,0.04053090061405392,24.218819205699184,0.9800167233348824,99.37761907847971
286,3,0.6656828332997067,0.0805409282396378,9.937817996275493,55.20076521908943,0.04292828691542176,0.20719142577679647,0.16000221802634618,3.6642341899246262,0.07479834865588321,14.810258985820507,0.9392936276584815,55.20076521908943
