Follower_ID,Run_Index,kv,kp,S_desired,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference
31,1,2.273121297892413,0.013501098294797398,3.141018451585312,229.5790593659378,1.7542543608925274,1.3244826767053344,0.8471552006123166,55.76711817908917,0.17898414550072086,475.4029318018749,0.6479955078576936,229.5790593659378
